2023-12-12 10:32:59,480 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2023-12-12 10:32:59,831 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2023-12-12 10:33:00,076 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2023-12-12 10:33:00,706 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=f7747e3f-639e-4a66-bee7-99ddbfccd962(b403753ef1c2/172.25.0.102)} | ret=SUCCESS |  
2023-12-12 10:33:01,430 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=dcb40b12-80f2-4e81-b564-c9993480f099(491a9e18362f/172.25.0.103)} | ret=SUCCESS |  
2023-12-12 10:33:01,708 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=c093f2ea-1bd4-4965-ba81-73d5fe2850ac(87768e074f8f/172.25.0.104)} | ret=SUCCESS |  
2023-12-12 10:33:02,554 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=f7747e3f-639e-4a66-bee7-99ddbfccd962, command=[]} | ret=SUCCESS |  
2023-12-12 10:33:03,323 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=dcb40b12-80f2-4e81-b564-c9993480f099, command=[]} | ret=SUCCESS |  
2023-12-12 10:33:03,647 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=c093f2ea-1bd4-4965-ba81-73d5fe2850ac, command=[]} | ret=SUCCESS |  
2023-12-12 10:33:03,927 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=f7747e3f-639e-4a66-bee7-99ddbfccd962, command=[]} | ret=SUCCESS |  
2023-12-12 10:33:04,164 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=f7747e3f-639e-4a66-bee7-99ddbfccd962, command=[]} | ret=SUCCESS |  
2023-12-12 10:33:04,849 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=dcb40b12-80f2-4e81-b564-c9993480f099, command=[]} | ret=SUCCESS |  
2023-12-12 10:33:05,215 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=c093f2ea-1bd4-4965-ba81-73d5fe2850ac, command=[]} | ret=SUCCESS |  
2023-12-12 10:33:05,406 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=c093f2ea-1bd4-4965-ba81-73d5fe2850ac, command=[]} | ret=SUCCESS |  
2023-12-12 10:33:05,446 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=dcb40b12-80f2-4e81-b564-c9993480f099, command=[]} | ret=SUCCESS |  
