2024-06-07 13:23:31,771 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2024-06-07 13:23:33,075 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=187cc782-3beb-435e-a40e-1976be2b3337(1e65219e4376/172.25.0.102)} | ret=SUCCESS |  
2024-06-07 13:23:33,130 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2024-06-07 13:23:34,709 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=187cc782-3beb-435e-a40e-1976be2b3337, command=[]} | ret=SUCCESS |  
2024-06-07 13:23:34,861 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=d51faebb-1abc-4b72-bd91-4da143e93461(f1e8250755ff/172.25.0.103)} | ret=SUCCESS |  
2024-06-07 13:23:35,463 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2024-06-07 13:23:36,205 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=187cc782-3beb-435e-a40e-1976be2b3337, command=[]} | ret=SUCCESS |  
2024-06-07 13:23:36,706 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=d51faebb-1abc-4b72-bd91-4da143e93461, command=[]} | ret=SUCCESS |  
2024-06-07 13:23:37,315 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=0e12ad9c-03aa-439a-8163-b7cdec573c35(793bf25c0aad/172.25.0.104)} | ret=SUCCESS |  
2024-06-07 13:23:38,175 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=d51faebb-1abc-4b72-bd91-4da143e93461, command=[]} | ret=SUCCESS |  
2024-06-07 13:23:39,198 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=0e12ad9c-03aa-439a-8163-b7cdec573c35, command=[]} | ret=SUCCESS |  
2024-06-07 13:23:40,605 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=0e12ad9c-03aa-439a-8163-b7cdec573c35, command=[]} | ret=SUCCESS |  
2024-06-07 13:23:40,784 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=0e12ad9c-03aa-439a-8163-b7cdec573c35, command=[]} | ret=SUCCESS |  
2024-06-07 13:23:41,571 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=187cc782-3beb-435e-a40e-1976be2b3337, command=[]} | ret=SUCCESS |  
